created_at,text
2017-12-24 15:00:03,'Tis the season to #LIVEUNITED https://t.co/SHWumB7oti
2017-12-24 00:00:00,"Help @UnitedWay and @WellsFargo raise awareness of hunger this holiday season. U.S. President of United Way Worldwide, @mbsellers explains #UWHolidayMeals on @Cheddar. https://t.co/wcrB7R7tz4"
2017-12-23 17:00:00,One in six American children doesn’t know when their next meal will be. Here's what you can do about it. https://t.co/4RIhtTaVFg #UWHolidayMeals
2017-12-23 15:00:01,A family filled with generations of givers. https://t.co/Wps8puuGN3
2017-12-23 00:00:00,Studies show that centenarians share nine things in common. A strong sense of purpose is one of them. https://t.co/O37YbMgKMQ
2017-12-22 20:00:03,Find a United Way and @WellsFargo Holiday Food Bank pop-up near you https://t.co/590bW0Hexf #UWHolidayMeals https://t.co/4ZE7WdwoFn
2017-12-22 19:00:00,"All around the world, United Way brings together the resources and the know-how to create healthier individuals and communities. https://t.co/qKUijkw8CZ"
2017-12-22 16:00:01,Students who get social-emotional support have 10% less emotional distress and fewer conduct problems. See more from @RWJF. https://t.co/o6gk2u4d3C
2017-12-22 12:00:02,Every family deserves a holiday meal. Help @UnitedWay and @WellsFargo make that happen. https://t.co/590bW0Hexf #UWHolidayMeals https://t.co/zikY0vZSEV
2017-12-22 01:00:00,"""Activities like reading to a child, meeting a friend for a walk, or taking a moment to call a family member, are ways to express love and care and can keep us emotionally grounded,"" says @dr_fraga. https://t.co/OvmBLGC9Pq"
2017-12-21 20:15:07,"#CharacterPlaybook ""taught me to surround myself with the kind of friends who can build me up, instead of tearing me down,” says one student. https://t.co/QcOtpCQI8c https://t.co/pE7UNljQJL"
2017-12-21 18:45:10,Give United! Purchase an @AmericanExpress Gift Card that supports @UnitedWay. Terms Apply. https://t.co/BU7Pmpdnrj https://t.co/vbZIy5WDAw
2017-12-21 12:00:03,Are you one of millions of Americans prioritizing volunteering and service to others this holiday season? Find opportunities near you: https://t.co/fe7qYcruB9 https://t.co/cekcw9EZts
2017-12-21 02:00:11,"2-1-1 is integral to the health, education, and financial stability of citizens in communities around the country. Learn more about this life-saving service in this inspiring video from @unitedwaycle https://t.co/Lil70233hA"
2017-12-20 21:00:00,"Regardless of age, giving back leads to a brighter future for all. https://t.co/O37YbMgKMQ"
2017-12-20 17:00:06,"All around the world, our corporate donors, advocates, and volunteers show what it means to #LIVEUNITED. Thank you for a wonderful 2017! https://t.co/YHMbc87Mvv"
2017-12-20 11:00:47,Find out how to connect with and support the elderly in your community through your #UnitedWay: https://t.co/lY3OjTVGk9 https://t.co/rFQWS3xclw
2017-12-20 01:00:00,"“This is about people’s lives,” says @OrvinKimbrough, President and CEO of @UnitedWaySTL. #UWAdvocate https://t.co/LCHfe95V8H"
2017-12-19 23:09:22,"What are you doing to build a healthier, more resilient community around you? https://t.co/a8AuDwlEcE"
2017-12-19 19:30:22,1 in 4 Americans give the gift of volunteering during the holidays https://t.co/YzQxBbUYH7 https://t.co/rtNcHrNncj
2017-12-19 17:00:01,Watch @mbsellers discuss our nation-wide #UWHolidayMeals partnership with @WellsFargo on @Cheddar https://t.co/wcrB7R7tz4
2017-12-19 02:00:09,"Access to dental care, and having the funds to pay for it, is a serious challenge for more than one-third of Americans. https://t.co/EFio1Deh2z https://t.co/CWPYCUQ3LN"
2017-12-19 01:00:01,"By teaching kids social-emotional learning through programs like @CharacterPlaybk, they're more likely to succeed in school and develop healthy behaviors. https://t.co/o6gk2u4d3C"
2017-12-18 21:45:07,United Way and @NFL teamed up to elevate character education in the classroom. https://t.co/QcOtpCQI8c https://t.co/qNZVBak7MB
2017-12-18 17:00:01,Join the growing number of people who give their time over the holidays. https://t.co/YpCzfoq0P2
2017-12-18 13:15:28,"We are proud to serve those who have served us by ensuring they have access to the health, education, and financial stability services they’ve earned. https://t.co/TI7YrxMn1X https://t.co/OBhBzaqSgP"
2017-12-17 23:00:02,Make a difference this holiday season: https://t.co/590bW0Hexf  #UWHolidayMeals https://t.co/WzAQp5bOLA
2017-12-17 17:00:00,Elder care is integral to sustained community health. https://t.co/lY3OjTVGk9
2017-12-17 14:30:07,"For each United Way Gift Card purchased or distributed between now and 3/1/18 @AmericanExpress will donate to @UnitedWay an amount equal to the $3.95 fee  up to $250,000. Shop now! Terms Apply. https://t.co/BU7Pmpdnrj https://t.co/LALLImcdH7"
2017-12-16 16:00:01,"""CHIP doesn’t just provide insurance coverage for children — it indirectly provides financial stability for many working families who depend on the program,"" writes a bipartisan group of governors from four states. https://t.co/1Vq4HjccKl"
2017-12-16 13:00:02,"Between now and December 30th, drop off your non-perishable goods at any @WellsFargo branch: https://t.co/590bW0Hexf #UWHolidayMeals https://t.co/SAiLg8r3ph"
2017-12-16 01:00:03,Your team could be headed to #SBLII. Make sure you are too! https://t.co/Kk5dH4cLlG #UNITED2WIN https://t.co/d6ukvl8it0
2017-12-15 19:00:01,"Learn about the connections between volunteering, older adults, and wellness. https://t.co/5XVRzBsc9p"
2017-12-15 17:15:06,"In the next decade, people 60+ will make up 25% of the world’s population. Their health is key to the health of communities. https://t.co/lY3OjTVGk9 https://t.co/S6U461aqLD"
2017-12-15 15:25:09,Gift for Good this year with the @AmericanExpress Gift Card that supports @UnitedWay. Terms Apply. https://t.co/BU7Pmpdnrj https://t.co/0uag88MwHC
2017-12-15 12:00:02,Reminder: today is your last chance to enroll for 2018 coverage! Act now. https://t.co/9nyqfgHtsW #GetCovered https://t.co/4J8IKlLBUg
2017-12-14 23:00:01,Social-emotional learning is critical to a child's health and academic success. https://t.co/QcOtpCQI8c
2017-12-14 19:00:01,"Check to see if there is a #healthcare plan offered this year that saves you more money, offers you more services, or includes more doctors. https://t.co/9nyqfgHtsW #GetCovered https://t.co/rJwTaLWgDT"
2017-12-14 17:00:00,It's hard to say when each state will run out of #CHIP funding because it's tricky to calculate. https://t.co/FafI4XZmA1
2017-12-14 13:55:11,"Watch @mbsellers chat with @Cheddar about our #UWHolidayMeals  partnership with @WellsFargo #CheddarLive 
https://t.co/ToGHMzY0ri"
2017-12-14 13:00:03,"With #UNITED2WIN, not only could you win the #SBLII experience of a lifetime, kids in your community win too. Find out how: https://t.co/Kk5dH3Vau8 https://t.co/NLjWEeqn6K"
2017-12-14 01:25:05,Shop early and give a gift that counts! Purchase an @AmericanExpress Gift Card that supports United Way. Terms Apply. https://t.co/BU7Pmpdnrj https://t.co/0KGQOBMQZd
2017-12-13 20:15:10,The foundation for a healthy life is in the neighborhoods we build and environments we inhabit. https://t.co/CLibYRuUjx https://t.co/ClgTYruob1
2017-12-13 17:00:00,Nine million American children depend on this program. Their families and their doctors don't know what's next. https://t.co/6dYnGb38C9
2017-12-13 15:00:04,Thank you @WaysMeansCmte @WaysandMeansGOP for having @UnitedWayMiami speak about VITA. #Freetaxprep is one of the ways we fight for the financial stability of every person in every community. #UWAdvocate https://t.co/d0ZBlEo85e
2017-12-13 12:00:02,"#DYK Last year, 8 in 10 people qualified for financial assistance with their health insurance? For most people, that meant they could find premiums between $50 and $100 per month. https://t.co/9nyqfgHtsW #GetCovered https://t.co/AXt3fMAYjN"
2017-12-13 02:15:04,"Health plans in the individual and small group markets cover essential benefits like emergency services, maternity and newborn care, mental health, substance use disorder services, and prescription drug coverage. #GetCovered today https://t.co/9nyqfgHtsW https://t.co/cFmITjpmgv"
2017-12-12 18:53:58,"United Way supports vibrant, nutritious, and equitable community food systems by increasing access and affordability to healthier food options. https://t.co/4YgrfrEo5s https://t.co/0ariC4B55A"
2017-12-12 15:00:02,Help @WellsFargo and United Way make more meals possible this holiday season: https://t.co/590bW0Hexf #UWHolidayMeals https://t.co/448wjtrLHQ
2017-12-12 13:00:01,"No matter your stage of life, you can find purpose and meaning through altruism, writes @alicewalton https://t.co/hiBB88j8vz"
2017-12-11 23:00:00,Preventing the global spread of hepatitis requires education and dedicated community members. https://t.co/wJSzHkpMGd
2017-12-11 19:35:05,"Good health is both a community responsibility and a community benefit: It goes beyond personal diet, exercise and the many other individual choices we make. https://t.co/CLibYRuUjx https://t.co/xVVTn1dCaw"
2017-12-11 16:44:51,Volunteering may be an ideal low-cost strategy to help improve health among older adults. https://t.co/6SDak2cwMF https://t.co/Ew5rsuAlqm
2017-12-11 13:05:06,Most people qualify for financial help to #GetCovered. Explore your health coverage options and enroll by December 15th https://t.co/9nyqfgHtsW https://t.co/BlmhlV8Y05
2017-12-10 18:20:11,Your last chance to enroll for 2018 coverage is December 15! Act now to #GetCovered https://t.co/9nyqfgHtsW https://t.co/35sCnPVJG2
2017-12-10 12:00:02,"Want to win tickets, sidelines access, travel and more? Enter now: https://t.co/Kk5dH3Vau8 #UNITED2WIN https://t.co/Kk5dH3Vau8 https://t.co/FzCB9wgBWq"
2017-12-09 01:00:03,Unwrap the #SBLII trip of a lifetime. #UNITED2WIN https://t.co/Kk5dH3Vau8 https://t.co/6G082tnFAU
2017-12-08 21:15:08,"""You have to be bold, take calculated risks, preserve individual dignity,"" says United Way Worldwide Vice President and Chief Diversity Officer @SlaughterDR https://t.co/fbmciDklK6 https://t.co/WHgAItPyiM"
2017-12-08 19:00:02,Sign up for 2018 coverage today. Don’t wait to #GetCovered! https://t.co/9nyqfgHtsW https://t.co/qs9Wff4u5G
2017-12-08 16:15:08,"Volunteering increases a sense of purpose in life, increases social connections, and drives numerous positive health outcomes. https://t.co/6SDak2cwMF https://t.co/kzoEVQSWlT"
2017-12-08 00:00:19,Enjoy the Gift Card that gives twice. Purchase an @AmericanExpress Gift Card that supports @UnitedWay. Terms Apply. https://t.co/BU7Pmpdnrj https://t.co/jsv1PT6Y2G
2017-12-07 21:45:09,Helpful tips to ensure your own drinking water isn’t tainted with harmful toxins. https://t.co/MJWzAoT0CF https://t.co/1QzswYsteE
2017-12-07 19:10:06,"When people have access to parks, bike paths, safe playgrounds, healthy foods, and good medical care, they are more likely to succeed in school, work, and life. https://t.co/CLibYRuUjx https://t.co/SGE17KmZyX"
2017-12-07 16:00:01,Nine million children are at risk. https://t.co/FafI4XZmA1
2017-12-07 15:00:01,"Funding impasse for children's insurance program jolts states, says @abbygoodnough in @nytimes. https://t.co/6dYnGb38C9"
2017-12-07 13:38:14,Thousands in Southern California are fleeing from or fighting wildfires. Please help those in need. https://t.co/LuUPcN7SFK https://t.co/aBadBqYV8h
2017-12-07 01:00:03,Want to go to @SuperBowl LII? This is your chance for a once-in-a-lifetime experience! #UNITED2WIN https://t.co/Kk5dH3Vau8 https://t.co/wOxtPLh9Nc
2017-12-06 23:15:06,"If you don’t have health insurance through your job, Medicare, Medicaid or another source, the Marketplace helps you find and enroll in a plan that fits your budget and meets your needs. https://t.co/9nyqfgHtsW #GetCovered https://t.co/b1Gcf5bPQI"
2017-12-06 21:00:01,"Learn how to Question, Persuade, Refer (QPR) and you could save someone's life. https://t.co/0m1kY5frya"
2017-12-06 19:40:07,"Help us expand access to affordable healthcare, healthy foods and opportunities for physical activity, so that everyone can live happy and successful lives. https://t.co/qLczotqGfg https://t.co/F6wHeJNcsM"
2017-12-06 15:00:03,We’re joining forces with @WellsFargo to collect non-perishable food items for families in need at all Wells Fargo locations. https://t.co/590bW0Hexf #UWHolidayMeals https://t.co/V1qTflYbk7
2017-12-06 14:44:07,"100% donations to @vcunitedway's #ThomasFire Relief Fund will support those impacted. Here are three ways to give: 
Text UWVC to 41444
Visit https://t.co/LuUPcN7SFK
Call 805-485-6288. https://t.co/rUYfDfNLDC"
2017-12-06 12:00:00,Safe water is critical to good health. Find out how to protect yourself and your community. https://t.co/H4eEQ69YPa
2017-12-06 00:15:05,"No one plans to get sick or hurt, but it happens. Health insurance from protects you and your family members from the unexpected. https://t.co/9nyqfgHtsW #GetCovered https://t.co/4c7ApdLxWP"
2017-12-05 22:00:47,"Volunteering can help heal the serious social and psychological costs of disengagement and isolation caused by the hyper-connectedness of technology, says  https://t.co/hB8e5qA4Xy https://t.co/KZzxhGJE6z"
2017-12-05 16:00:01,"Whether you want to try something new, or serve where the needs are greatest, be sure to explore your options in your community. https://t.co/e9HlY4d2fD"
2017-12-05 15:00:01,"This #InternationalVolunteerDay, read how giving back can bolster civic trust and engagement. https://t.co/hB8e5qA4Xy"
2017-12-05 13:05:17,"The link between volunteering, older adults, and healthcare: https://t.co/6SDak2cwMF https://t.co/C997G911od"
2017-12-04 23:00:01,"We must continue to engage more people of all ages and backgrounds as advocates, volunteers and donors. https://t.co/2gkROLQGuW"
2017-12-04 19:00:00,"“When United Way advocates for policies, we do so in a bipartisan fashion and on behalf of the health, education and financial stability of every person in every community.” Read @BGallagherUW's @WSJ #LTE https://t.co/Gj7EUZO5Rf #UWAdvocate"
2017-12-04 17:05:07,61M Americans rely on United Way each and every day. Current versions of #taxreform bills hinder our ability to serve them. Our statement of opposition:  https://t.co/6yV6RAu2l9  #UWAdvocate https://t.co/XEZefVSmTZ
2017-12-04 16:00:01,United Way rarely takes positions on major bills. But #taxreform is different. Listen to @BGallagherUW explain why. https://t.co/O7fV8tYh0A
2017-12-04 14:07:41,Consider this: working people who volunteer are happier with their work-life balance than those who don't. https://t.co/V6unrT2xMd
2017-12-03 21:00:01,Here's how you can make the most of giving back. https://t.co/e9HlY4d2fD
2017-12-03 16:00:15,"Watch @UnitedWayNYC and @WellsFargo team members kick-off our holiday meals campaign on @GMA last week! Together, we're making more meals possible. https://t.co/FoHJsIJQEr"
2017-12-03 01:00:03,Thank you @demario__davis for repping United Way for #MyCauseMyCleats! https://t.co/mJGCzZzJ1A
2017-12-02 19:00:00,The tax plan will hurt charities and the people we serve. https://t.co/zsCMFEdsKE
2017-12-02 16:00:49,Our ability to serve 61 million Americans who rely on United Way each and every day will be severely impacted by the tax reform bill H.R. 1. That's why we are announcing our opposition. Read our statement:  https://t.co/6yV6RAu2l9 #UWAdvocate
2017-12-02 15:00:00,We in the nonprofit community need to take the time to understand this phenomenon. https://t.co/VvjaxpQv7h
2017-12-02 13:00:00,"""I’m a firm believer that we have to move towards a solution,"" says @demario__davis #MyCauseMyCleats https://t.co/AT1wH5EoJf"
2017-12-01 23:00:00,The connection between access to nutrition and chronic diseases is clear. https://t.co/HTwAkL1sp0
2017-12-01 20:30:23,Every family deserves a holiday meal. https://t.co/LT0nirCZo7 https://t.co/lIuHiUBOTv
2017-12-01 17:15:08,.@MarysCenter gives people at all stages of life a place of support and belonging. Watch the full @HeroEffectShow episode online: https://t.co/Ws59Jsbl7T https://t.co/mrhbuqOsUw
2017-12-01 15:35:08,Have #healthinsurance but need coverage for next year? Make a plan to stay covered next year. https://t.co/2jaiJijy1G https://t.co/l7YeS6Owow
2017-12-01 14:00:01,QPR is a lifeline for veterans and families dealing with PTSD and depression. https://t.co/0m1kY5frya
2017-11-30 22:05:07,"""The best way to create sustained change in communities is by engaging people of all ages and backgrounds as advocates, volunteers, and donors,"" says @BGallagherUW https://t.co/2gkROLQGuW https://t.co/U7mStZj5RO"
2017-11-30 19:00:00,"When United Way advocates for policies, we do so in a bipartisan fashion and on behalf of the health, education, and financial stability of every person in every community.  https://t.co/Gj7EUZO5Rf #UWAdvocate"
2017-11-30 17:00:01,Apprenticeships allow people to earn while they learn. Join United Way in telling Congress to move #apprenticeshipforward. #wkdev https://t.co/7p9b37WHYp
2017-11-30 12:00:00,"""Making and keeping a volunteer commitment means we are making time for others, and for ourselves, as the sense of accomplishment and doing something good for society makes us feel better, even if we had a bad day at work."" https://t.co/V6unrT2xMd"
2017-11-29 22:40:09,Every family deserves a holiday meal. Help United Way and @WellsFargo provide them. https://t.co/3S6E38uAjR #UWHolidayMeals https://t.co/3qtOkCDeOS
2017-11-29 18:45:11,"People volunteer in different ways, for different reasons. But they tend to follow a predictable pattern. https://t.co/2i7YClSYFb https://t.co/e5l6XmXq34"
2017-11-29 15:00:00,"Our latest annual report shines a light on many of the people and communities United Way has helped, as well as those who made it possible. https://t.co/ehsnBkawDq"
2017-11-29 12:00:00,#DYK 1 in 7 Americans rely on a food bank during the holidays? https://t.co/Cpe0cQOO4Z #UWHolidayMeals
2017-11-29 00:35:04,There's still time to make double the impact this #GivingFriday. Check out our #MISSIONUNITED fundraiser on @Facebook https://t.co/koeb5mskqp https://t.co/TWATwSwHBV
2017-11-28 23:00:01,"#MISSIONUNITED helps veterans transition from active duty to civilian life. This #GivingTuesday, help United Way expand this important program. https://t.co/7P2w9ZEqrH https://t.co/E0hEkGHdGO"
2017-11-28 18:30:02,"When you give back, you get even more. Especially when you give to #MISSIONUNITED this #GivingTuesday. https://t.co/J0XcR87A20"
2017-11-28 15:00:02,Thank you for helping build stronger communities this #GivingTuesday! Tell us why you #GiveUnited. https://t.co/CVTKLit6xp
2017-11-28 13:36:24,Help veterans return to the communities they fought to protect with #MISSIONUNITED. #GivingTuesday https://t.co/g8Y4NyO9zm
2017-11-27 21:05:04,#GivingTuesday is right around the corner. Please consider donating to #MISSIONUNITED. https://t.co/wmbw84WdJV
2017-11-27 19:14:02,"With your help, we can ensure that no veteran slips through the cracks. Support #MISSIONUNITED. https://t.co/7P2w9ZEqrH https://t.co/dUAHi7eBeg"
2017-11-27 17:25:05,#CyberMonday isn't just for shopping. See how you can make an impact in your community over the internet right now. https://t.co/TEE0KyYuln https://t.co/Dw45AkCTt2
2017-11-27 15:00:49,There are approximately 50K veterans living on the streets and struggling to survive. #JOINTHEFIGHT for them. https://t.co/7P2w9ZEqrH https://t.co/ZSTBCfUcgD
2017-11-27 13:39:18,Make giving back fun for the whole family. https://t.co/06MkXgEHys
2017-11-24 16:00:00,.@mbsellers explains why Congress must make the charitable deduction available to all taxpayers https://t.co/LDJjOl3PSt #taxreform
2017-11-24 13:00:17,"The U.S. throws out 40% of its food supply. Yet, more than 23M Americans don’t have easy access to fresh produce. https://t.co/STpZHk8RfF https://t.co/uWAdVBVlDa"
2017-11-24 02:00:01,Watching football on TV this Thanksgiving? How about watching it from the field in January. #UNITED2WIN https://t.co/Kk5dH3Vau8 https://t.co/y19LzCpeSp
2017-11-24 00:00:03,"We know the holidays are a busy time. But you can help make your community, the country, and the world a better place with a few simple clicks that take almost no time: https://t.co/TEE0KyYuln https://t.co/mHcec4NexG"
2017-11-23 14:00:04,"This #Thanksgiving, Join us in giving thanks for the givers, advocates, and volunteers in every community. https://t.co/VyCDlaxjrh"
2017-11-23 00:00:40,Take control of your health. Make sure to #GetCovered for 2018. https://t.co/9nyqfgHtsW https://t.co/hy5V94KG60
2017-11-22 21:00:00,We love the #LIVEUNITED spirit behind this special meal. https://t.co/ghgVglyMBx
2017-11-22 12:54:38,"Receive up to 5,000 miles through the @Delta SkyMiles Program when you give to @UnitedWay by 11/22! Let’s get going: https://t.co/6q48KjaLlM https://t.co/IqNarGriFI"
2017-11-21 15:00:00,We know the transition from active duty to civilian life is not always easy. #MISSIONUNITED has your back. https://t.co/TNVe6zWNUG
2017-11-21 12:00:40,Veterans shouldn't have to deal with red tape when they return home. https://t.co/7P2w9ZEqrH https://t.co/BnPQapwtLg
2017-11-20 23:00:00,"Wonderful, simple ways to #LIVEUNITED https://t.co/gnXUTJtlKS"
2017-11-20 21:00:02,"Tell Congress to stand up for rural workers, veterans, and young people in #taxreform and #expandEITC https://t.co/OZmK6Eoxbi #UWAdvocate https://t.co/EGn4R5mLpy"
2017-11-20 19:00:00,Communities are getting smaller in West Virginia. But they aren't alone in this national crisis. https://t.co/xX7gJImZic
2017-11-20 16:00:01,Veterans are twice as likely as non-veterans to die from accidental overdoses. https://t.co/lpWGDRfCvq
2017-11-20 13:01:48,One homeless veteran is too many. https://t.co/7P2w9ZEqrH
2017-11-19 21:08:05,1/3+ of the world pop lives without toilets. But this has particular implications for young girls. https://t.co/2wxw9z7l3W #WorldToiletDay https://t.co/IEZw0qqCSk
2017-11-19 19:00:00,"Clean sanitation facilities, installed by @UWKolkata and community partners, keep girls in school. https://t.co/9xTyTw1Yhj #WorldToiletDay"
2017-11-19 17:00:48,A small donation for kids becomes the ultimate #SuperBowl package for you. Are you #UNITED2WIN? https://t.co/T9ELOEn7Lg https://t.co/95YPrPfL2n
2017-11-19 14:00:02,"Sanitation isn't about convenience, it’s about health, education, financial stability of a community https://t.co/XlS3HmhQuV #WorldToiletDay https://t.co/CK4h2mcsjq"
2017-11-18 23:50:05,Last chance to support our #UNITED2WIN @ThunderclapIt! https://t.co/f8Nt2pvH6W https://t.co/GxrfuFcOcM
2017-11-18 20:35:05,"With your help, we ensure this service is always free to service members and anyone else who needs it. https://t.co/OdFQvfoHmx https://t.co/FAtr2lG8sI"
2017-11-18 16:20:06,"Today is #NationalFamilyVolunteerDay! Volunteering as a family teaches children the important of helping others, builds teamwork, and is really fun. Plus, this year, it could win you tickets to @Disney https://t.co/dXiNhy6dtj https://t.co/4hyuUQTeia"
2017-11-18 13:00:02,Did you know how much good can fit on a single airplane? @Delta does. https://t.co/sqpjrv6FCb https://t.co/eRYydnulbN
2017-11-17 23:00:02,Help kids in your community get where they need to go and @Delta will do the same for you. https://t.co/6q48KjaLlM https://t.co/4AFuWpZGA2
2017-11-17 21:00:00,"""Millennials don’t care about giving money, they care about making an impact."" https://t.co/7TkIp6DTUr"
2017-11-17 17:00:00,Healthy communities require healthy dialogue. Let's use this month to initiate discussions with our men and women in uniform. https://t.co/DTfx4TXSU3
2017-11-17 13:01:14,What are you doing tomorrow? https://t.co/dXiNhy6dtj #NationalFamilyVolunteerDay https://t.co/uPAPz3dr6o
2017-11-17 01:00:41,Don't wait to #GetCovered. https://t.co/9nyqfgHtsW https://t.co/pm5MUg0Ows
2017-11-16 12:00:00,Support our @ThunderclapIt that gives kids opportunity and you the @SuperBowl experience of a lifetime. #UNITED2WIN https://t.co/f8Nt2pvH6W
2017-11-16 01:00:06,Watch @HeroEffectShow for the inspiring story behind #MISSIONUNITED. Streaming online now: https://t.co/2ltKCd6QKu https://t.co/pcI57o0F9z
2017-11-15 23:00:02,Help us expand this life-changing service for veterans and families. https://t.co/7P2w9ZEqrH #MISSIONUNITED https://t.co/qpeov17JwD
2017-11-15 21:00:01,We can't ignore this immediate health concern. https://t.co/lpWGDRfCvq
2017-11-15 19:00:01,"Tax reform proposals miss the mark for working Americans, including veterans. Take action now: https://t.co/OZmK6Eoxbi #expandEITC #UWAdvocate https://t.co/kXar3pc5Xl"
2017-11-15 16:30:21,Cheers to United Way partners @ATT @generalelectric @Costco and others for making the list! #LIVEUNITED #UWInclusion https://t.co/6060T18b9v
2017-11-15 12:49:32,There are millions of veterans and families that need help after being reunited. https://t.co/7P2w9ZEqrH https://t.co/4pzyT92p9j
2017-11-14 23:30:11,Watch @BGallagherUW and @Steve_Taylor_DC address tax reform with @RonWyden and @BobCorker on @NBCNews. https://t.co/unffNz9Aro https://t.co/A5Ry2nvNZ4
2017-11-14 21:16:03,How much do you really know about veterans' health? https://t.co/7P2w9ZEqrH https://t.co/1ghwqLAGTr
2017-11-14 16:35:11,"Here's what you can do to ensure veterans lead productive, fulfilling, healthy lives when they come home. https://t.co/7P2w9ZEqrH https://t.co/QAdkqYqooq"
2017-11-14 13:18:16,"Make a positive impact, earn miles from @Delta. Easy as that. Learn more: https://t.co/6q48KjaLlM https://t.co/ss0ndyTIsJ"
2017-11-13 23:00:00,"The charitable giving deduction is not a loophole, it's a lifeline. https://t.co/unffNz9Aro"
2017-11-13 19:00:00,This could discourage giving. https://t.co/uo6BZPd6kB
2017-11-13 17:00:00,"Bill disregards impact to the nonprofit sector, says @steve_taylor_dc. https://t.co/RFMoBfuciz"
2017-11-13 14:00:01,"No one needed to tell (or be told by) @UnitedWayTJA that #Cville had a hard summer. Yet, their response is perfect. https://t.co/ghgVglyMBx #LIVEUNITED"
2017-11-12 14:01:08,It's Open Enrollment season. Are you ready to #GetCovered? https://t.co/9nyqfgHtsW https://t.co/0mrgwOz0Nu
2017-11-11 17:00:00,Here is what you can do to ensure that our service members feel supported everyday. https://t.co/fkTbQiEBO1 #VeteransDay
2017-11-11 12:00:03,We are grateful for the veterans in our community who have stepped up to protect us. We promise to do the same for you. #VeteransDay https://t.co/64H40SjIGP
2017-11-10 21:00:00,All of these veterans have stories to tell. https://t.co/MMdTis0B6V
2017-11-10 17:00:00,These startling statistics prove that we must do a better job of keeping our veterans healthy. https://t.co/I4LBiYvRsN
2017-11-10 13:42:30,"#MISSIONUNITED provides a straightforward entry point, a dedicated and well-equipped case manager, and a team of committed service providers https://t.co/7P2w9ZEqrH https://t.co/2f7vjkzTb6"
2017-11-10 01:00:00,"Many people don't know how to talk to #veterans. Here are ways to invite dialogue and, most importantly, listen. https://t.co/8l4DS62Ar9"
2017-11-09 21:00:00,Veterans shouldn’t have trouble getting the care and services they earned. That’s where #MISSIONUNITED helps. https://t.co/fkTbQiEBO1
2017-11-09 16:11:02,"From employment to education to health services, #MISSIONUNITED offers veterans one continuum of care. Here's what that looks like. https://t.co/ROspWy5F8V"
2017-11-09 13:00:00,"As we prepare to honor Veterans Day, let's honor all who serve our men and women in uniform. https://t.co/JH6scUbC9I"
2017-11-08 19:01:10,"To date, #MISSIONUNITED has already helped over 12K veterans connect to essential services. https://t.co/7P2w9ZEqrH https://t.co/UeP0wx79rT"
2017-11-08 15:00:03,"Tell Congress to stand up for rural workers, veterans, and young people. https://t.co/OZmK6Eoxbi #UWAdvocate #taxreform https://t.co/GnGIkYbly1"
2017-11-08 11:00:22,"""The way we talk to veterans - believe it or not - directly reflects their ability to get help."" https://t.co/8l4DS62Ar9 https://t.co/YjEGn5FuWR"
2017-11-08 02:00:29,Now is the time to make sure you have health coverage in 2018 https://t.co/9nyqfgHtsW #GetCovered https://t.co/g3Wh3GiCPO
2017-11-07 21:00:43,#MISSIONUNITED helps veterans cut through the red tape and get the services they and their families need. https://t.co/7P2w9ZEqrH https://t.co/Y7tam1dsFv
2017-11-07 15:01:10,"For #veterans, the problem is not a lack of services, but a lack of coordination between those services https://t.co/7P2w9ZEqrH https://t.co/T7KX2HNMrw"
2017-11-07 12:00:44,#JOINTHEFIGHT for those who fought for us https://t.co/7P2w9ZW1jf https://t.co/F7D1Nze9Z6
2017-11-07 02:06:03,"Watch #timelapse of 600+ @GEAppliancesPR volunteers help @metrounitedway construct a healthy, natural place for kids to play! https://t.co/T3xEkwkpEH"
2017-11-06 22:00:39,Here's how we can support for working Americans with #taxreform https://t.co/W9IbtA1Vvf
2017-11-06 18:48:36,Listen to @steve_taylor_dc discuss #taxreform and the impact on nonprofits. https://t.co/nrhYRde8FY
2017-11-06 13:29:40,"As you read this, wholesome food that could help feed families is on its way to landfills. https://t.co/zLiaC6hqr0 https://t.co/R8ARLfpVJ1"
2017-11-05 00:00:00,Let's get this right. https://t.co/W9IbtA1Vvf
2017-11-04 21:15:07,Studies show that veterans suffer from #PTSD at twice the rate of non-veterans. Here's how you can help: https://t.co/7P2w9ZW1jf https://t.co/GpQ0R9RU4R
2017-11-04 17:00:55,The Marketplace is open for business. #GetCovered https://t.co/9nyqfgHtsW https://t.co/FidpqLqcjI
2017-11-03 22:00:00,"We need innovators and connectors to save lives before, during, and after natural disasters. https://t.co/r1ZGSON0Fq"
2017-11-03 18:00:00,"Many people go further than the ""extra mile"" to help communities after a disaster. https://t.co/hEyaxBMcIe"
2017-11-03 14:00:01,"Two months after Hurricane Harvey made landfall, pledges of support have yet to hit nonprofits. https://t.co/wgPoEv5FXv"
2017-11-03 11:12:26,"Look for this @SuperiorEssex car racing for our #Harvey Recovery Fund at @TXMotorSpeedway tomorrow! 

Give by texting ""HARVEY"" to 50503. https://t.co/R7c5fmWXCg"
2017-11-02 15:00:00,The easiest way to nurture quality relationships is to help the people closest to you. https://t.co/Jt7e935o99
2017-11-02 11:57:06,#MISSIONUNITED helps veterans who return home with valuable skills and experience transition back to civilian life. https://t.co/7P2w9ZEqrH https://t.co/rumNCivKx6
